類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,公寓,WNA01718,錦華里,臺北市大安區杭州南路二段93巷56號,"25.028466,121.523837",B01,43,大安分局,
一般住宅,公寓,WNA01719,錦華里,臺北市大安區杭州南路二段93巷58號,"25.028475,121.523946",B01,25,大安分局,
一般住宅,公寓,WNA01722,錦華里,臺北市大安區杭州南路二段93巷66號,"25.028485,121.524325",B01,51,大安分局,
一般住宅,公寓,WNA01723,錦華里,臺北市大安區杭州南路二段93巷74號號,"25.028383,121.524528",B01,90,大安分局,
一般住宅,公寓,WNA01870,錦華里,臺北市大安區金山南路二段156巷25號,"25.028832,121.524963",B01,136,大安分局,
一般住宅,公寓,WNA01871,錦華里,臺北市大安區金山南路二段156巷31號,"25.028896,121.524741",B01,65,大安分局,
一般住宅,公寓,WNA03846,錦華里,臺北市大安區潮州街80號,"25.029133,121.524344",B01,80,大安分局,
一般住宅,公寓,WNA03848,錦華里,臺北市大安區潮州街86號,"25.029083,121.524632",B01,91,大安分局,
一般住宅,公寓,WNA03851,錦華里,臺北市大安區潮州街96號,"25.028984,121.525161",B01,57,大安分局,
一般住宅,公寓,WNA03899,錦華里,臺北市大安區潮州街60巷5-1號,"25.028272,121.523809",B01,141,大安分局,
一般住宅,公寓,WNA03910,錦華里,臺北市大安區潮州街78巷2號,"25.028994,121.524206",B01,45,大安分局,
一般住宅,公寓,WNA03911,錦華里,臺北市大安區潮州街78巷3號,"25.028711,121.524296",B01,66,大安分局,
一般住宅,公寓,WNA03912,錦華里,臺北市大安區潮州街82巷10號,"25.028414,121.524985",B01,22,大安分局,
一般住宅,公寓,WNA03916,錦華里,臺北市大安區潮州街82巷6號,"25.028478,121.524628",B01,24,大安分局,
一般住宅,公寓,WNA03918,錦華里,臺北市大安區潮州街82巷8-1號,"25.028457,121.524773",B01,20,大安分局,
一般住宅,公寓,WNA04732,錦華里,臺北市大安區潮州街84號,"25.02909,121.524552",B01,198,大安分局,
一般住宅,公寓,WNA01679,錦華里,臺北市大安區杭州南路二段71號,"25.029246,121.522069",B01,205,大安分局,
一般住宅,公寓,WNA01680,錦華里,臺北市大安區杭州南路二段77號,"25.029094,121.52204",B01,36,大安分局,
一般住宅,公寓,WNA01712,錦華里,臺北市大安區杭州南路二段93巷25號,"25.028549,121.523253",B01,50,大安分局,
一般住宅,公寓,WNA01713,錦華里,臺北市大安區杭州南路二段93巷27號,"25.028559,121.52338",B01,211,大安分局,
一般住宅,公寓,WNA03820,錦華里,臺北市大安區潮州街24號,"25.029451,121.522262",B01,123,大安分局,
一般住宅,公寓,WNA03821,錦華里,臺北市大安區潮州街34號,"25.029415,121.522516",B01,58,大安分局,
一般住宅,公寓,WNA03825,錦華里,臺北市大安區潮州街48巷2號,"25.029336,121.522926",B01B02,571,大安分局,
一般住宅,公寓,WNA03827,錦華里,臺北市大安區潮州街50號,"25.029295,121.523229",B01,276,大安分局,
一般住宅,公寓,WNA03830,錦華里,臺北市大安區潮州街58-1號,"25.029232,121.523585",B01,221,大安分局,
一般住宅,公寓,WNA03834,錦華里,臺北市大安區潮州街72號,"25.029173,121.524083",B01,205,大安分局,
一般住宅,公寓,WNA03844,錦華里,臺北市大安區潮州街72號,"25.029173,121.524083",B01,691,大安分局,
一般住宅,公寓,WNA03855,錦華里,臺北市大安區潮州街26巷2號,"25.029253,121.522294",B01,41,大安分局,
一般住宅,公寓,WNA03856,錦華里,臺北市大安區潮州街130巷132號,"25.028544,121.527575",B01,33,大安分局,
一般住宅,公寓,WNA03881,錦華里,臺北市大安區潮州街26巷3弄1號,"25.029071,121.522409",B01,691,大安分局,
一般住宅,公寓,WNA03882,錦華里,臺北市大安區潮州街26巷3弄13號,"25.029049,121.522721",B01,44,大安分局,
一般住宅,公寓,WNA03883,錦華里,臺北市大安區潮州街26巷3弄15號,"25.02905,121.522886",B01,126,大安分局,
一般住宅,公寓,WNA03884,錦華里,臺北市大安區潮州街26巷3弄2號,"25.02917,121.522417",B02,233,大安分局,
一般住宅,公寓,WNA03885,錦華里,臺北市大安區潮州街26巷3弄6號,"25.029153,121.522552",B01,117,大安分局,
一般住宅,公寓,WNA03886,錦華里,臺北市大安區潮州街26巷3弄7號,"25.029064,121.522555",B01,43,大安分局,
一般住宅,公寓,WNA03887,錦華里,臺北市大安區潮州街26巷3弄9號,"25.029064,121.522592",B01,64,大安分局,
一般住宅,公寓,WNA03894,錦華里,臺北市大安區潮州街48巷5號,"25.028835,121.523158",B01,252,大安分局,
一般住宅,公寓,WNA03895,錦華里,臺北市大安區潮州街48巷3弄1號,"25.029011,121.523142",B01,34,大安分局,
一般住宅,公寓,WNA03897,錦華里,臺北市大安區潮州街60巷2號,"25.029048,121.523697",B01,152,大安分局,
一般住宅,公寓,WNA03898,錦華里,臺北市大安區潮州街60巷3號,"25.028924,121.523801",B01,73,大安分局,
一般住宅,公寓,WNA03905,錦華里,臺北市大安區潮州街60巷3弄號3號,"25.028991,121.523954",B01,42,大安分局,
一般住宅,公寓,WNA04618,錦華里,臺北市大安區潮州街48巷6號,"25.028894,121.523017",B01,120,大安分局,
一般住宅,公寓,WNA04619,錦華里,臺北市大安區潮州街48巷8號,"25.02869,121.522985",B01,195,大安分局,
一般住宅,公寓,WNA04633,錦華里,臺北市大安區潮州街60巷3之1號,"25.028858,121.52382",B01,416,大安分局,
一般住宅,公寓,WNA04912,錦華里,臺北市大安區潮州街48巷3弄3號,"25.02901,121.523256",B01,68,大安分局,
一般住宅,公寓,WNA00999,錦華里,臺北市大安區和平東路一段11巷22號,"25.027881,121.522563",B01,44,大安分局,
一般住宅,公寓,WNA01000,錦華里,臺北市大安區和平東路一段11巷26號,"25.028009,121.522537",B01,100,大安分局,
一般住宅,公寓,WNA01001,錦華里,臺北市大安區和平東路一段11巷22號,"25.027881,121.522563",B01,46,大安分局,
一般住宅,公寓,WNA01002,錦華里,臺北市大安區和平東路一段11巷30號,"25.028285,121.522527",B01,77,大安分局,
一般住宅,公寓,WNA01675,錦華里,臺北市大安區杭州南路二段103號,"25.028352,121.521882",B01,481,大安分局,
一般住宅,公寓,WNA01709,錦華里,臺北市大安區杭州南路二段93巷15號,"25.028579,121.522746",B01,57,大安分局,
一般住宅,公寓,WNA01711,錦華里,臺北市大安區杭州南路二段93巷24號,"25.028466,121.522904",B01,146,大安分局,
一般住宅,公寓,WNA01714,錦華里,臺北市大安區杭州南路二段93巷3號,"25.028593,121.522355",B01,80,大安分局,
一般住宅,公寓,WNA01716,錦華里,臺北市大安區杭州南路二段93巷42號,"25.028447,121.523385",B01,77,大安分局,
一般住宅,公寓,WNA01717,錦華里,臺北市大安區杭州南路二段93巷50號,"25.028444,121.523658",B01,20,大安分局,
一般住宅,公寓,WNA01720,錦華里,臺北市大安區杭州南路二段93巷5號,"25.02859,121.522418",B01,46,大安分局,
一般住宅,公寓,WNA01724,錦華里,臺北市大安區杭州南路二段93巷8號,"25.028504,121.522257",B01,32,大安分局,
一般住宅,公寓,WNA01725,錦華里,臺北市大安區杭州南路二段93巷9號,"25.02858,121.522583",B01,34,大安分局,
一般住宅,公寓,WNA03888,錦華里,臺北市大安區潮州街26巷5弄10號,"25.028853,121.522678",B01,78,大安分局,
一般住宅,公寓,WNA03889,錦華里,臺北市大安區潮州街26巷5弄13號,"25.028752,121.522741",B01,82,大安分局,
一般住宅,公寓,WNA03890,錦華里,臺北市大安區潮州街26巷5弄2號,"25.028872,121.522389",B01,36,大安分局,
一般住宅,公寓,WNA03892,錦華里,臺北市大安區潮州街26巷5弄7號,"25.028787,121.522525",B01,41,大安分局,
一般住宅,公寓,WNA03893,錦華里,臺北市大安區潮州街26巷5弄9號,"25.028784,121.522563",B01,25,大安分局,
一般住宅,公寓,WNA03901,錦華里,臺北市大安區潮州街60巷10弄11號,"25.028195,121.523285",B01,31,大安分局,
一般住宅,公寓,WNA03902,錦華里,臺北市大安區潮州街60巷10弄13號,"25.028212,121.523221",B01,76,大安分局,
一般住宅,公寓,WNA03903,錦華里,臺北市大安區潮州街60巷10弄7號,"25.028191,121.523439",B01,43,大安分局,
一般住宅,公寓,WNA03904,錦華里,臺北市大安區潮州街60巷10弄8號,"25.028085,121.523354",B01,262,大安分局,
一般住宅,公寓,WNA04002,錦華里,臺北市大安區羅斯福路二段29號,"25.027891,121.522073",B01,486,大安分局,
一般住宅,公寓,WNA04024,錦華里,臺北市大安區羅斯福路二段15巷13號,"25.028292,121.522369",B01,52,大安分局,
一般住宅,公寓,WNA04025,錦華里,臺北市大安區羅斯福路二段15巷17號,"25.028054,121.522354",B01,52,大安分局,
一般住宅,公寓,WNA04030,錦華里,臺北市大安區羅斯福路二段35巷19弄5號,"25.02821,121.523066",B01,96,大安分局,
一般住宅,公寓,WNA04525,錦華里,臺北市大安區羅斯福路二段35巷33號,"25.027898,121.523495",B01,108,大安分局,
一般住宅,公寓,WNA04636,錦華里,臺北市大安區潮州街60巷3之1號,"25.028858,121.52382",B01,114,大安分局,
一般住宅,公寓,WNA00945,錦華里,臺北市大安區和平東路一段49之3號,"25.027173,121.524131",B01,41,大安分局,
一般住宅,公寓,WNA00954,錦華里,臺北市大安區和平東路一段13號,"25.02726,121.522615",B01,87,大安分局,
一般住宅,私人住宅大樓,WNA00988,錦華里,臺北市大安區和平東路一段39號,"25.027199,121.523386",B01,176,大安分局,
一般住宅,私人住宅大樓,WNA00989,錦華里,臺北市大安區和平東路一段59號,"25.027113,121.524465",B03,2132,大安分局,
一般住宅,私人住宅大樓,WNA04003,錦華里,臺北市大安區羅斯福路二段41號,"25.027618,121.522273",B02,1244,大安分局,
一般住宅,公寓,WNA04029,錦華里,臺北市大安區羅斯福路二段35巷57號,"25.027712,121.524173",B01,154,大安分局,
一般住宅,公寓,WNA04738,錦華里,臺北市大安區潮州街60巷7號,"25.028167,121.523776",B01,165,大安分局,
一般住宅,公寓,WNA00955,古莊里,臺北市大安區和平東路一段14號,"25.026814,121.523422",B01,498,大安分局,
一般住宅,公寓,WNA00990,古莊里,臺北市大安區和平東路一段66號,"25.026741,121.524328",B01,154,大安分局,
一般住宅,公寓,WNA00997,古莊里,臺北市大安區和平東路一段104巷14號,"25.026232,121.524855",B01,46,大安分局,
一般住宅,公寓,WNA00998,古莊里,臺北市大安區和平東路一段104巷8號,"25.02645,121.524891",B01,25,大安分局,
一般住宅,公寓,WNA01006,古莊里,臺北市大安區和平東路一段12巷4號,"25.026688,121.523331",B02,412,大安分局,
一般住宅,公寓,WNA01033,古莊里,臺北市大安區和平東路一段74巷21號,"25.026278,121.524328",B01,25,大安分局,
一般住宅,公寓,WNA04004,古莊里,臺北市大安區羅斯福路二段75號,"25.026451,121.523169",B01,262,大安分局,
一般住宅,公寓,WNA04005,古莊里,臺北市大安區羅斯福路二段79號,"25.026219,121.523315",B02,350,大安分局,
一般住宅,公寓,WNA04031,古莊里,臺北市大安區古莊羅斯福路二段77巷10號,"25.0261850,121.523982",B01,47,大安分局,
一般住宅,公寓,WNA04032,古莊里,臺北市大安區羅斯福路二段77巷12號,"25.026128,121.52401",B01,80,大安分局,
一般住宅,公寓,WNA04033,古莊里,臺北市大安區羅斯福路二段77巷14號,"25.026071,121.524272",B01,80,大安分局,
一般住宅,公寓,WNA04034,古莊里,臺北市大安區羅斯福路二段77巷2號,"25.026312,121.523501",B01,207,大安分局,
一般住宅,公寓,WNA04036,古莊里,臺北市大安區羅斯福路二段77巷3號,"25.026247,121.524069",B01,30,大安分局,
一般住宅,公寓,WNA04037,古莊里,臺北市大安區羅斯福路二段81巷11號,"25.025725,121.524383",B01,66,大安分局,
一般住宅,公寓,WNA04038,古莊里,臺北市大安區羅斯福路二段81巷12號,"25.025645,121.524575",B01,126,大安分局,
一般住宅,公寓,WNA04039,古莊里,臺北市大安區羅斯福路二段81巷13號,"25.025741,121.524551",B01,27,大安分局,
一般住宅,公寓,WNA04040,古莊里,臺北市大安區羅斯福路二段81巷3號,"25.025857,121.52381",B01,153,大安分局,
一般住宅,公寓,WNA04389,古莊里,臺北市大安區羅斯福路二段67號,"25.026596,121.523052",B01,258,大安分局,
一般住宅,公寓,WNA04591,古莊里,臺北市大安區羅斯福路二段81巷8號,"25.025617,121.524148",B01,261,大安分局,
一般住宅,公寓,WNA04692,古莊里,臺北市大安區和平東路一段50巷1弄8號,"25.026624,121.52396",B01,27,大安分局,
一般住宅,公寓,WNA04785,古莊里,臺北市大安區和平東路一段74巷2號,"25.026544,121.52432",B01,241,大安分局,
一般住宅,公寓,WNA04868,古莊里,臺北市大安區羅斯福路二段81巷1號,"25.025884,121.52372",B01,156,大安分局,
一般住宅,公寓,WNA04007,古莊里,臺北市大安區羅斯福路二段101巷10號,"25.024736,121.525358",B01,60,大安分局,
一般住宅,公寓,WNA04008,古莊里,臺北市大安區羅斯福路二段101巷14號,"25.024695,121.525679",B01,47,大安分局,
一般住宅,公寓,WNA04009,古莊里,臺北市大安區羅斯福路二段101巷17號,"25.024833,121.525454",B01,164,大安分局,
一般住宅,公寓,WNA04010,古莊里,臺北市大安區羅斯福路二段101巷19號,"25.024799,121.525603",B01,54,大安分局,
一般住宅,公寓,WNA0401,古莊里,臺北市大安區羅斯福路二段101巷2號,"25.024785,121.524738",B01,82,大安分局,
一般住宅,公寓,WNA04012,古莊里,臺北市大安區羅斯福路二段101巷21號,"25.024819,121.525702",B01,36,大安分局,
一般住宅,公寓,WNA04013,古莊里,臺北市大安區羅斯福路二段101巷23號,"25.024816,121.525749",B01,45,大安分局,
一般住宅,公寓,WNA04014,古莊里,臺北市大安區羅斯福路二段101巷24號,"25.024663,121.526127",B01,120,大安分局,
一般住宅,公寓,WNA04015,古莊里,臺北市大安區羅斯福路二段101巷28號,"25.024643,121.526388",B01,115,大安分局,
一般住宅,公寓,WNA04016,古莊里,臺北市大安區羅斯福路二段101巷32號,"25.024622,121.526742",B01,61,大安分局,
一般住宅,公寓,WNA04017,古莊里,臺北市大安區羅斯福路二段101巷37號,"25.024775,121.526286",B01,48,大安分局,
一般住宅,公寓,WNA04018,古莊里,臺北市大安區羅斯福路二段101巷41號,"25.024771,121.526478",B01,60,大安分局,
一般住宅,公寓,WNA04019,古莊里,臺北市大安區羅斯福路二段101巷43號,"25.02476,121.526653",B01,162,大安分局,
一般住宅,公寓,WNA04020,古莊里,臺北市大安區羅斯福路二段101巷8號,"25.024743,121.525161",B01,56,大安分局,
一般住宅,公寓,WNA04021,古莊里,臺北市大安區羅斯福路二段101巷9號,"25.02486,121.525026",B01,131,大安分局,
一般住宅,公寓,WNA04041,古莊里,臺北市大安區羅斯福路二段81巷16弄7號,"25.024968,121.524693",B01,48,大安分局,
一般住宅,公寓,WNA04095,古莊里,臺北市大安區羅斯福路三段101巷3-1號,"25.022402,121.526522",B01,40,大安分局,
一般住宅,公寓,WNA04641,古莊里,臺北市大安區羅斯福路二段81巷16弄5號,"25.025054,121.524698",B01,27,大安分局,
一般住宅,公寓,WNA04920,古莊里,臺北市大安區羅斯福路二段101巷5號,"25.024868,121.524863",B01,71,大安分局,
一般住宅,公寓,WNA04941,古莊里,臺北市大安區羅斯福路二段111號,"25.02447,121.524632",B01,400,大安分局,
一般住宅,私人住宅大樓,WNA01590,古莊里,臺北市大安區羅斯福路三段99號之地2,"25.022402,121.526522",B01,468,大安分局,
一般住宅,公寓,WNA02455,古莊里,臺北市大安區浦城街22巷3號,"25.023513,121.526472",B01,304,大安分局,
一般住宅,公寓,WNA02456,古莊里,臺北市大安區浦城街26巷14號,"25.023347,121.525948",B01,195,大安分局,
