LocationName,cityName,townName,address,lat,lon,單位
義勇消防總隊第三大隊內湖中隊內湖分隊,臺北市,內湖區,臺北市內湖區內湖路2段340號,25.08169126,121.5895058,義勇消防
義勇消防總隊第三大隊第三特種中山中隊,臺北市,中山區,臺北市中山區濱江街199巷12號,25.07324521,121.5395923,義勇消防
義勇消防總隊第三大隊第三特種內湖中隊內湖救生分隊,臺北市,內湖區,臺北市內湖區民權東路6段10號之5,25.06620567,121.5765407,義勇消防
義勇消防總隊第三大隊松山中隊,臺北市,松山區,臺北市松山區八德路4段690號,25.04985315,121.57712,義勇消防
義勇消防總隊第三大隊松山中隊八德分隊,臺北市,松山區,臺北市松山區八德路4段162號,25.04859699,121.5629929,義勇消防
義勇消防總隊第三大隊松山中隊中崙分隊,臺北市,松山區,臺北市松山區八德路4段690號,25.04985315,121.57712,義勇消防
義勇消防總隊第三大隊第三特種內湖中隊民權救援分隊,臺北市,內湖區,臺北市內湖區民權東路6段9號,25.06690993,121.5782303,義勇消防
義勇消防總隊第三大隊第三特種中山中隊圓山救難分隊,臺北市,中山區,臺北市中山區濱江街199巷12號,25.07324521,121.5395923,義勇消防
義勇消防總隊第三大隊第三特種中山中隊松江救生分隊,臺北市,中山區,臺北市中山區建國北路2段39號,25.05350587,121.536424,義勇消防
義勇消防總隊防宣大隊中山中隊,臺北市,中山區,臺北市中山區樂群二路143號5樓,25.08012328,121.5566498,義勇消防
義勇消防總隊防宣大隊中山中隊中山一分隊,臺北市,中山區,臺北市中山區樂群二路143號5樓,25.08012328,121.5566498,義勇消防
義勇消防總隊防宣大隊內湖中隊,臺北市,內湖區,臺北市內湖區成功路2段378號,25.06974825,121.5903045,義勇消防
義勇消防總隊防宣大隊內湖中隊內湖一分隊,臺北市,內湖區,臺北市內湖區成功路2段378號,25.06974825,121.5903045,義勇消防
義勇消防總隊防宣大隊松山中隊,臺北市,松山區,臺北市松山區八德路4段162號,25.04859699,121.5629929,義勇消防
義勇消防總隊防宣大隊松山中隊松山一分隊,臺北市,松山區,臺北市松山區八德路4段162號,25.04859699,121.5629929,義勇消防
義勇消防總隊第四大隊,臺北市,士林區,臺北市士林區福港街153號4樓,25.08738934,121.5180443,義勇消防
義勇消防總隊第四大隊大同中隊,臺北市,大同區,臺北市大同區環河北路1段109之1號,25.05388818,121.5072145,義勇消防
義勇消防總隊第四大隊大同中隊建成分隊,臺北市,大同區,臺北市大同區承德路2段35號,25.05661093,121.5176029,義勇消防
義勇消防總隊第四大隊大同中隊延平一分隊,臺北市,大同區,臺北市大同區涼州街114號,25.06047478,121.5091526,義勇消防
義勇消防總隊第四大隊大同中隊延平二分隊,臺北市,大同區,臺北市大同區環河北路1段109之1號,25.05388818,121.5072145,義勇消防
義勇消防總隊第四大隊大同中隊大同一分隊,臺北市,大同區,臺北市大同區民族西路139號,25.06870227,121.5164411,義勇消防
義勇消防總隊第四大隊大同中隊大同二分隊,臺北市,大同區,臺北市大同區民權西路188號,25.06278533,121.5148469,義勇消防
義勇消防總隊第四大隊大同中隊大同三分隊,臺北市,大同區,臺北市大同區敦煌路160之1號,25.07645157,121.5128349,義勇消防
義勇消防總隊第四大隊士林中隊,臺北市,士林區,臺北市士林區福港街153號4樓,25.08738934,121.5180443,義勇消防
義勇消防總隊第四大隊士林中隊劍潭分隊,臺北市,士林區,臺北市士林區福港街153號4樓,25.08738934,121.5180443,義勇消防
義勇消防總隊第四大隊士林中隊社子分隊,臺北市,士林區,臺北市士林區中正路614號,25.08632314,121.5096455,義勇消防
義勇消防總隊第四大隊北投中隊,臺北市,北投區,臺北市北投區光明路155號2樓,25.13511293,121.5019239,義勇消防
義勇消防總隊第四大隊北投中隊光明分隊,臺北市,北投區,臺北市北投區光明路155號2樓,25.13511293,121.5019239,義勇消防
義勇消防總隊第四大隊北投中隊石牌分隊,臺北市,北投區,臺北市北投區石牌路2段101號,25.11794308,121.516916,義勇消防
義勇消防總隊第四大隊第四特種中隊,臺北市,士林區,臺北市士林區中正路632之2號,25.08650955,121.5083147,義勇消防
義勇消防總隊第四大隊第四特種中隊福安水上分隊,臺北市,士林區,臺北市士林區中正路632之2號,25.08650955,121.5083147,義勇消防
義勇消防總隊防宣大隊大同中隊,臺北市,大同區,臺北市大同區重慶北路2段223號,25.06147043,121.5137481,義勇消防
義勇消防總隊防宣大隊大同中隊大同一分隊,臺北市,大同區,臺北市大同區重慶北路2段223號,25.06147043,121.5137481,義勇消防
義勇消防總隊防宣大隊士林中隊,臺北市,士林區,臺北市士林區中山北路5段376號,25.09009594,121.5278745,義勇消防
義勇消防總隊防宣大隊士林中隊士林一分隊,臺北市,士林區,臺北市士林區中山北路5段376號,25.09009594,121.5278745,義勇消防
義勇消防總隊防宣大隊北投中隊,臺北市,北投區,臺北市北投區光明路155號2樓,25.13511293,121.5019239,義勇消防
義勇消防總隊防宣大隊北投中隊北投一分隊,臺北市,北投區,臺北市北投區光明路155號2樓,25.13511293,121.5019239,義勇消防
義勇消防總隊防宣大隊,臺北市,內湖區,臺北市內湖區內湖路2段346號,25.08175232,121.589771,義勇消防
台北市政府消防局龍山分隊,臺北市,萬華區,臺北市萬華區桂林路137號,25.03858897,121.4993209,消防局
臺北市政府消防局災害搶救科,臺北市,信義區,臺北市信義區松仁路1號,25.04074072,121.5687642,消防局
義勇消防總隊第三大隊第三特種內湖中隊,臺北市,內湖區,臺北市內湖區民權東路6段9號,25.06690993,121.5782303,義勇消防
消防局大同分隊,臺北市,大同區,臺北市大同區,25.06342433,121.5130417,消防局
西門町派出所,臺北市,萬華區,臺北市萬華區萬壽里13鄰康定路22號,25.04517707,121.502801,派出所
交通部高速公路局北區養護工程分局,臺北市,內湖區,臺北市內湖區成功路2段193巷12號,25.066279,121.591323,分局
