年別,類型,觀光遊憩區,細分,縣市,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2015,其他, -,前清淡水關稅務司官邸,新北市,65000,33832.0,35061.0,29661.0,27251.0,24527.0,21554.0,22076.0,21554.0,24295.0,27189.0,24538.0,23185.0,314723
2015,其他, -,鶯歌老街,新北市,65000,51648.0,63895.0,49245.0,48091.0,50046.0,52433.0,52380.0,50180.0,50276.0,54970.0,53648.0,51568.0,628380
2015,其他, -,三峽老街,新北市,65000,205000.0,300000.0,183000.0,168000.0,162000.0,145000.0,147000.0,138000.0,146000.0,159000.0,167000.0,173000.0,2093000
2015,其他, -,八里左岸公園,新北市,65000,145000.0,368000.0,218000.0,265000.0,240000.0,205000.0,269000.0,230000.0,268000.0,461964.0,418024.0,204512.0,3292500
2015,其他, -,淡水金色水岸,新北市,65000,210000.0,410000.0,265000.0,289000.0,259000.0,246000.0,280000.0,300000.0,246230.0,320409.0,268401.0,275736.0,3369776
2016,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,63000,12349.0,7941.0,10391.0,11667.0,12854.0,12468.0,11457.0,9562.0,7305.0,0.0,0.0,0.0,95994
2016,國家公園,陽明山國家公園,陽明書屋,臺北市,63000,2846.0,3915.0,2524.0,3145.0,3615.0,2574.0,2766.0,2830.0,1639.0,2805.0,2832.0,2857.0,34348
2016,國家公園,陽明山國家公園,陽明公園,臺北市,63000,26250.0,663367.0,691332.0,25200.0,30750.0,24750.0,15400.0,9540.0,4940.0,4750.0,6513.0,4883.0,1507675
2016,國家公園,陽明山國家公園,大屯遊憩區,臺北市,63000,46979.0,67055.0,39456.0,78602.0,81236.0,99711.0,109117.0,85946.0,50983.0,73936.0,71715.0,61641.0,866377
2016,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,63000,25045.0,35712.0,75162.0,108251.0,16529.0,12384.0,12809.0,14441.0,13501.0,17269.0,26449.0,34432.0,391984
2016,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,63000,23180.0,37529.0,22513.0,30685.0,32214.0,29445.0,35912.0,26917.0,17953.0,33792.0,35459.0,32085.0,357684
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭港服務區,新北市,65000,4762.0,1919.0,1298.0,2447.0,16099.0,12965.0,14263.0,10919.0,14658.0,14486.0,18345.0,9875.0,122036
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞灣公園,新北市,65000,1474.0,2528.0,1433.0,2318.0,3504.0,7931.0,17854.0,9215.0,3782.0,2889.0,2783.0,1689.0,57400
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞南口海洋公園,新北市,65000,467.0,945.0,406.0,901.0,3449.0,7694.0,15977.0,10285.0,3105.0,1136.0,1091.0,679.0,46135
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆遊客服務中心,新北市,65000,23231.0,32948.0,26592.0,41672.0,156848.0,301520.0,230508.0,163594.0,43293.0,11948.0,54920.0,27559.0,1114633
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍門露營區,新北市,65000,1960.0,1359.0,2634.0,4328.0,7793.0,4060.0,5311.0,4719.0,5374.0,8416.0,6116.0,3911.0,55981
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鹽寮海濱公園,新北市,65000,50.0,264.0,129.0,368.0,391.0,634.0,618.0,398.0,0.0,0.0,0.0,0.0,2852
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭角步道,新北市,65000,4022.0,7275.0,8810.0,3888.0,10324.0,9233.0,8291.0,5522.0,4467.0,6845.0,7053.0,4905.0,80635
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,舊草嶺隧道,新北市,65000,14432.0,10660.0,11223.0,24199.0,25350.0,27928.0,30049.0,23709.0,15539.0,22182.0,26300.0,19839.0,251410
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,草嶺古道系統(含遠望坑親水公園),新北市,65000,32510.0,60870.0,54899.0,48498.0,37708.0,62056.0,33434.0,31279.0,33214.0,45431.0,180876.0,32117.0,652892
2016,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆蔚藍海岸,新北市,65000,1340.0,4111.0,2618.0,8259.0,109628.0,105631.0,544240.0,17229.0,6537.0,0.0,0.0,0.0,799593
2016,國家級風景特定區,北海岸及觀音山國家風景區,野柳地質公園,新北市,65000,255419.0,288142.0,292587.0,304912.0,273950.0,205908.0,215676.0,198995.0,137220.0,216205.0,229656.0,243375.0,2862045
2016,國家級風景特定區,北海岸及觀音山國家風景區,白沙灣,新北市,65000,18878.0,35690.0,30765.0,66676.0,109522.0,115324.0,167897.0,122877.0,174345.0,82357.0,52154.0,50248.0,1026733
2016,國家級風景特定區,北海岸及觀音山國家風景區,翡翠灣濱海遊憩區,新北市,65000,4603.0,7527.0,8127.0,6982.0,8177.0,10448.0,20744.0,17131.0,16516.0,5588.0,0.0,0.0,105843
2016,國家級風景特定區,北海岸及觀音山國家風景區,觀音山,新北市,65000,70841.0,70279.0,61591.0,100065.0,82929.0,77692.0,95827.0,101957.0,76282.0,106035.0,97955.0,106128.0,1047581
2016,國家級風景特定區,北海岸及觀音山國家風景區,野柳海洋世界,新北市,65000,7130.0,17231.0,9167.0,20033.0,16467.0,16095.0,20146.0,21384.0,12563.0,21057.0,17364.0,11456.0,190093
2016,國家級風景特定區,北海岸及觀音山國家風景區,金山遊憩區,新北市,65000,17389.0,19828.0,24549.0,35245.0,34253.0,24297.0,28377.0,28030.0,29470.0,37946.0,37279.0,33098.0,349761
2016,國家級風景特定區,北海岸及觀音山國家風景區,三芝遊憩區,新北市,65000,12120.0,46721.0,34746.0,53630.0,44488.0,54924.0,58608.0,49921.0,42338.0,59192.0,35375.0,28159.0,520222
2016,直轄市及縣(市)級風景特定區, -,烏來風景特定區,新北市,65000,111338.0,210650.0,90320.0,86594.0,79860.0,89770.0,96125.0,93900.0,82000.0,85000.0,96650.0,95500.0,1217707
2016,直轄市及縣(市)級風景特定區, -,碧潭風景特定區,新北市,65000,121135.0,154790.0,93470.0,140300.0,118900.0,167410.0,138700.0,95040.0,94500.0,135200.0,123000.0,232000.0,1614445
2016,直轄市及縣(市)級風景特定區, -,瑞芳風景特定區,新北市,65000,328555.0,409645.0,326665.0,312300.0,307180.0,334500.0,363470.0,418160.0,337800.0,420400.0,455000.0,309000.0,4322675
2016,森林遊樂區, -,滿月圓國家森林遊樂區,新北市,65000,8747.0,12776.0,7821.0,15561.0,17060.0,15225.0,24257.0,18617.0,10913.0,16746.0,18300.0,18845.0,184868
2016,森林遊樂區, -,內洞國家森林遊樂區,新北市,65000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,博物館, -,國立故宮博物院,臺北市,63000,447514.0,466023.0,462046.0,438172.0,423639.0,356769.0,411514.0,402433.0,243479.0,341266.0,329451.0,343419.0,4665725
2016,博物館, -,市立美術館,臺北市,63000,45301.0,45712.0,51530.0,89617.0,66482.0,58703.0,68457.0,60446.0,43701.0,58239.0,45008.0,48946.0,682142
2016,博物館, -,國立歷史博物館,臺北市,63000,31337.0,25507.0,24986.0,25736.0,15524.0,14263.0,25831.0,28868.0,22243.0,20187.0,38086.0,58392.0,330960
2016,博物館, -,國立臺灣科學教育館,臺北市,63000,396445.0,461999.0,144773.0,165456.0,194883.0,220186.0,328346.0,377741.0,158874.0,146112.0,177655.0,184440.0,2956910
2016,博物館, -,市立天文科學教育館,臺北市,63000,28075.0,28519.0,40994.0,44502.0,34482.0,27234.0,42535.0,46594.0,33750.0,32180.0,39500.0,41163.0,439528
2016,博物館, -,國父紀念館,臺北市,63000,549706.0,471459.0,533330.0,525131.0,515992.0,510542.0,543584.0,536210.0,470916.0,511332.0,467952.0,610518.0,6246672
2016,博物館, -,國立中正紀念堂,臺北市,63000,600493.0,699497.0,648097.0,604085.0,540800.0,511811.0,595274.0,610035.0,543699.0,564492.0,477708.0,557680.0,6953671
2016,博物館, -,臺北探索館,臺北市,63000,27213.0,10264.0,19596.0,22922.0,20259.0,16434.0,20835.0,17698.0,7416.0,11952.0,13171.0,10164.0,197924
2016,博物館, -,坪林茶業博物館,新北市,65000,20746.0,33632.0,19797.0,25565.0,28220.0,23136.0,9869.0,8113.0,7854.0,10868.0,11674.0,12568.0,212042
2016,博物館, -,新北市立鶯歌陶瓷博物館,新北市,65000,65353.0,74422.0,53012.0,101126.0,77478.0,131618.0,69966.0,51872.0,30479.0,43350.0,35393.0,33208.0,767277
2016,博物館, -,新北市立十三行博物館,新北市,65000,40900.0,71330.0,31452.0,81553.0,52854.0,48504.0,40931.0,35902.0,36258.0,87970.0,75376.0,52749.0,655779
2016,博物館, -,新北市黃金博物園區,新北市,65000,174703.0,187737.0,153550.0,181655.0,173211.0,169406.0,221080.0,210662.0,144268.0,186541.0,180890.0,200340.0,2184043
2016,博物館, -,新北市客家文化園區,新北市,65000,75033.0,77327.0,72953.0,80403.0,83626.0,76369.0,97831.0,91839.0,72578.0,75464.0,67437.0,67358.0,938218
2016,博物館, -,台北當代藝術館,臺北市,63000,13385.0,13400.0,34345.0,72788.0,36921.0,13528.0,9645.0,5550.0,8617.0,34281.0,20894.0,24163.0,287517
2016,博物館, -,朱銘美術館,新北市,65000,27.0,11355.0,6857.0,11905.0,10360.0,11293.0,20635.0,14133.0,7547.0,15364.0,9942.0,7810.0,127228
2016,博物館, -,北投溫泉博物館,臺北市,63000,48000.0,36411.0,35908.0,35548.0,33073.0,25054.0,32714.0,33584.0,25989.0,41738.0,42059.0,49833.0,439911
2016,博物館, -,台北故事館,臺北市,63000,1833.0,2154.0,1969.0,2981.0,3501.0,2387.0,2717.0,3396.0,1929.0,2850.0,2555.0,2815.0,31087
2016,博物館, -,林本源園邸( 林家花園),新北市,65000,30872.0,39877.0,24266.0,28308.0,24018.0,17581.0,19666.0,20037.0,17296.0,25994.0,23771.0,30460.0,302146
2016,博物館, -,三峽歷史文物館,新北市,65000,6194.0,2652.0,8035.0,8329.0,6550.0,4897.0,6992.0,5413.0,4683.0,6494.0,7535.0,7443.0,75217
2016,博物館, -,凱達格蘭文化館,臺北市,63000,40746.0,39004.0,29662.0,29004.0,33325.0,30867.0,40281.0,45787.0,36861.0,51486.0,45180.0,52091.0,474294
2016,博物館, -,國立臺灣博物館,臺北市,63000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,宗教場所, -,清水祖師廟,新北市,65000,2101.0,3622.0,1063.0,1352.0,1079.0,1183.0,1605.0,1472.0,1087.0,1621.0,1496.0,1247.0,18928
2016,宗教場所, -,法鼓山世界佛教教育園區,新北市,65000,17647.0,47264.0,17201.0,18854.0,21967.0,12818.0,15880.0,15016.0,14674.0,19247.0,26064.0,23378.0,250010
2016,其他, -,國民革命忠烈祠,臺北市,63000,129154.0,126586.0,149169.0,135099.0,137916.0,128630.0,131095.0,156675.0,136197.0,151967.0,122347.0,120945.0,1625780
2016,其他, -,國立臺灣藝術教育館,臺北市,63000,19560.0,33048.0,38076.0,43729.0,39019.0,30978.0,38298.0,40945.0,35209.0,39410.0,43319.0,50035.0,451626
2016,其他, -,市立動物園,臺北市,63000,231720.0,401490.0,212224.0,323488.0,230546.0,187452.0,223921.0,262136.0,201511.0,313289.0,310698.0,337589.0,3236064
2016,其他, -,士林官邸公園,臺北市,63000,170784.0,342850.0,94350.0,108055.0,30750.0,87740.0,108775.0,102610.0,52800.0,59940.0,131575.0,616011.0,1906240
2016,其他, -,臺北自來水園區,臺北市,63000,63087.0,100736.0,80102.0,103492.0,116381.0,131813.0,154447.0,130277.0,81669.0,84074.0,81514.0,89122.0,1216714
2016,其他, -,十分瀑布,新北市,65000,217720.0,243750.0,205950.0,212600.0,180100.0,211520.0,218200.0,209100.0,211500.0,213000.0,208500.0,196100.0,2528040
2016,其他, -,十分旅遊服務中心,新北市,65000,368340.0,744570.0,349630.0,320230.0,283600.0,285840.0,357500.0,244580.0,240000.0,234650.0,229600.0,224000.0,3882540
2016,其他, -,淡水漁人碼頭,新北市,65000,279800.0,261844.0,208145.0,314852.0,243160.0,234191.0,247010.0,261414.0,224398.0,270154.0,235402.0,232198.0,3012568
2016,其他, -,猴硐煤礦博物園區,新北市,65000,67000.0,98600.0,56600.0,77860.0,73465.0,82230.0,83500.0,86780.0,55000.0,67000.0,60300.0,58500.0,866835
2016,其他, -,水湳洞遊客中心,新北市,65000,37308.0,41777.0,40525.0,49958.0,46615.0,46450.0,82370.0,92900.0,65000.0,68000.0,58600.0,76190.0,705693
2016,其他, -,關渡自然公園,臺北市,63000,8099.0,6556.0,9013.0,13059.0,11545.0,7943.0,8995.0,7835.0,7936.0,23500.0,15665.0,12897.0,133043
2016,其他, -,美麗華摩天輪,臺北市,63000,27626.0,31290.0,20154.0,19860.0,21989.0,23321.0,41367.0,33806.0,19681.0,24657.0,22289.0,31438.0,317478
2016,其他, -,台北101景觀台,臺北市,63000,211159.0,248568.0,262240.0,244584.0,236487.0,195902.0,217606.0,210655.0,155393.0,187740.0,199033.0,213490.0,2582857
2016,其他, -,雲仙樂園,新北市,65000,4291.0,11970.0,5099.0,7061.0,7711.0,5270.0,7622.0,7824.0,4031.0,3577.0,5146.0,6977.0,76579
2016,其他, -,大板根森林溫泉渡假村,新北市,65000,20140.0,15096.0,12289.0,17457.0,17122.0,14193.0,18266.0,16070.0,15736.0,22122.0,18511.0,19836.0,206838
2016,其他, -,龍山寺,臺北市,63000,216214.0,371011.0,221805.0,200919.0,208159.0,173769.0,15704.0,189872.0,187750.0,225950.0,207089.0,231932.0,2450174
2016,其他, -,臺北市孔廟,臺北市,63000,44850.0,46852.0,44935.0,43850.0,39720.0,36700.0,32460.0,31235.0,32729.0,35361.0,34257.0,33583.0,456532
2016,其他, -,淡水紅毛城,新北市,65000,95332.0,115609.0,82296.0,95849.0,87633.0,73792.0,62296.0,66462.0,56043.0,81824.0,68254.0,78044.0,963434
2016,其他, -,滬尾砲臺,新北市,65000,14979.0,20016.0,14971.0,18325.0,13954.0,10439.0,9270.0,8165.0,8112.0,10392.0,9498.0,9383.0,147504
2016,其他, -,前清淡水關稅務司官邸,新北市,65000,21022.0,25753.0,22462.0,24499.0,19303.0,14688.0,14091.0,13505.0,13271.0,16376.0,14737.0,17428.0,217135
2016,其他, -,台北市立兒童新樂園,臺北市,63000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,其他, -,台北植物園,臺北市,63000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,其他, -,華山1914文化創意產業園區,臺北市,63000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2016,其他, -,鶯歌老街,新北市,65000,51040.0,58547.0,49486.0,45630.0,49316.0,52342.0,52145.0,54771.0,50791.0,57065.0,54110.0,52086.0,627329
2016,其他, -,三峽老街,新北市,65000,135000.0,305000.0,169000.0,157000.0,139000.0,129000.0,113000.0,127000.0,139000.0,153000.0,174000.0,175000.0,1915000
2016,其他, -,八里左岸公園,新北市,65000,163600.0,285320.0,188700.0,258718.0,227272.0,208567.0,330000.0,320000.0,300000.0,310000.0,300000.0,360000.0,3252177
2016,其他, -,淡水金色水岸,新北市,65000,240677.0,540355.0,538000.0,566335.0,571218.0,522316.0,265000.0,310000.0,250000.0,260000.0,240000.0,250000.0,4553901
2017,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,63000,11835.0,14029.0,14400.0,18840.0,16300.0,13364.0,21623.0,22431.0,6780.0,0.0,0.0,0.0,139602
2017,國家公園,陽明山國家公園,陽明書屋,臺北市,63000,2834.0,3002.0,2910.0,3500.0,3002.0,2101.0,2654.0,2455.0,2272.0,3489.0,2490.0,2177.0,32886
2017,國家公園,陽明山國家公園,陽明公園,臺北市,63000,8490.0,569737.0,802012.0,35988.0,26671.0,23895.0,17950.0,15050.0,12850.0,9050.0,8270.0,8660.0,1538623
2017,國家公園,陽明山國家公園,大屯遊憩區,臺北市,63000,58882.0,40053.0,44729.0,85110.0,71767.0,43532.0,89058.0,77931.0,62141.0,36427.0,15855.0,31852.0,657337
2017,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,63000,43762.0,32503.0,104623.0,119830.0,39363.0,18100.0,20722.0,23993.0,26402.0,30456.0,25771.0,29014.0,514539
2017,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,63000,29227.0,25194.0,28157.0,45649.0,30392.0,24862.0,32685.0,34051.0,32129.0,60580.0,25047.0,28657.0,396630
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭港服務區,新北市,65000,9866.0,9186.0,9175.0,14126.0,12421.0,9151.0,11724.0,12259.0,9786.0,14730.0,17453.0,8936.0,138813
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞灣公園,新北市,65000,3086.0,1924.0,1591.0,3097.0,3477.0,4291.0,12278.0,16078.0,3984.0,3208.0,2279.0,2326.0,57619
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞南口海洋公園,新北市,65000,974.0,847.0,503.0,1075.0,2651.0,3655.0,12296.0,14524.0,3276.0,1772.0,405.0,336.0,42314
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆遊客服務中心,新北市,65000,35317.0,20248.0,16147.0,18426.0,114905.0,54637.0,111388.0,130153.0,56365.0,25147.0,59532.0,24613.0,666878
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍門露營區,新北市,65000,826.0,1198.0,2587.0,4375.0,4332.0,3605.0,3908.0,3911.0,5058.0,7652.0,13163.0,3355.0,53970
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鹽寮海濱公園,新北市,65000,0.0,0.0,0.0,0.0,1656.0,646.0,1376.0,1184.0,1050.0,1746.0,2334.0,1272.0,11264
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭角步道,新北市,65000,5170.0,4495.0,3981.0,4571.0,5170.0,6397.0,7517.0,6237.0,4070.0,5108.0,6910.0,4716.0,64342
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,舊草嶺隧道,新北市,65000,18353.0,17070.0,11671.0,37690.0,28346.0,20942.0,31050.0,21119.0,18096.0,21331.0,25154.0,18986.0,269808
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,草嶺古道系統(含遠望坑親水公園),新北市,65000,32119.0,60889.0,57909.0,49117.0,38957.0,62360.0,32148.0,33119.0,30195.0,45618.0,200464.0,34154.0,677049
2017,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆蔚藍海岸,新北市,65000,0.0,0.0,0.0,0.0,115194.0,60444.0,371832.0,17046.0,5151.0,4634.0,1088.0,863.0,576252
2017,國家級風景特定區,北海岸及觀音山國家風景區,野柳地質公園,新北市,65000,220565.0,200348.0,202925.0,234092.0,207593.0,157438.0,175302.0,200728.0,158731.0,241440.0,249748.0,251622.0,2500532
2017,國家級風景特定區,北海岸及觀音山國家風景區,白沙灣,新北市,65000,52062.0,32278.0,36140.0,89493.0,110753.0,75935.0,160411.0,144710.0,101115.0,121924.0,32036.0,31622.0,988479
2017,國家級風景特定區,北海岸及觀音山國家風景區,翡翠灣濱海遊憩區,新北市,65000,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,2072.0,1308.0,1849.0,2492.0,2966.0,13040
2017,國家級風景特定區,北海岸及觀音山國家風景區,觀音山,新北市,65000,100574.0,65853.0,64281.0,83384.0,83739.0,56612.0,82225.0,69708.0,60047.0,77182.0,73473.0,87052.0,904130
2017,國家級風景特定區,北海岸及觀音山國家風景區,野柳海洋世界,新北市,65000,11501.0,12179.0,8890.0,18798.0,16468.0,9226.0,18842.0,21551.0,12236.0,20829.0,17889.0,10543.0,178952
2017,國家級風景特定區,北海岸及觀音山國家風景區,金山遊憩區,新北市,65000,30985.0,25979.0,25390.0,51711.0,47849.0,13380.0,24283.0,28817.0,28069.0,22028.0,23190.0,24127.0,345808
2017,國家級風景特定區,北海岸及觀音山國家風景區,三芝遊憩區,新北市,65000,34862.0,33586.0,36152.0,51101.0,56306.0,27798.0,52032.0,44827.0,32738.0,38488.0,20035.0,19726.0,447651
2017,直轄市及縣(市)級風景特定區, -,烏來風景特定區,新北市,65000,181650.0,211800.0,187500.0,158000.0,137000.0,157800.0,158000.0,148000.0,110600.0,140800.0,135000.0,140000.0,1866150
2017,直轄市及縣(市)級風景特定區, -,碧潭風景特定區,新北市,65000,208000.0,166000.0,160000.0,150000.0,120500.0,167500.0,140300.0,101000.0,99200.0,166000.0,158000.0,233000.0,1869500
2017,直轄市及縣(市)級風景特定區, -,瑞芳風景特定區,新北市,65000,405000.0,415100.0,398500.0,366000.0,345000.0,349100.0,386500.0,424000.0,354500.0,463700.0,485000.0,359000.0,4751400
2017,森林遊樂區, -,滿月圓國家森林遊樂區,新北市,65000,15082.0,10510.0,9904.0,19293.0,19168.0,9421.0,22965.0,25336.0,15687.0,18615.0,10912.0,12857.0,189750
2017,森林遊樂區, -,內洞國家森林遊樂區,新北市,65000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,博物館, -,國立故宮博物院,臺北市,63000,334485.0,318772.0,310789.0,351929.0,369998.0,320848.0,424706.0,431185.0,264756.0,386268.0,429425.0,467762.0,4410923
2017,博物館, -,市立美術館,臺北市,63000,35235.0,41676.0,29819.0,48177.0,46748.0,44300.0,69949.0,71639.0,52168.0,25756.0,24684.0,20444.0,510595
2017,博物館, -,國立歷史博物館,臺北市,63000,46235.0,54910.0,24519.0,39831.0,39125.0,43468.0,45240.0,28157.0,21925.0,16109.0,19444.0,11908.0,390871
2017,博物館, -,國立臺灣科學教育館,臺北市,63000,187075.0,212926.0,173452.0,317900.0,313367.0,170077.0,417942.0,395504.0,188831.0,178302.0,143097.0,170888.0,2869361
2017,博物館, -,市立天文科學教育館,臺北市,63000,34722.0,41336.0,51339.0,54151.0,38541.0,30716.0,63541.0,81772.0,52149.0,58381.0,44315.0,51477.0,602440
2017,博物館, -,國父紀念館,臺北市,63000,493736.0,401676.0,382513.0,417041.0,386749.0,418381.0,416610.0,479505.0,368538.0,448353.0,435444.0,604810.0,5253356
2017,博物館, -,國立中正紀念堂,臺北市,63000,562680.0,535708.0,373013.0,355138.0,305886.0,291125.0,343171.0,389121.0,310153.0,357509.0,314068.0,356081.0,4493653
2017,博物館, -,臺北探索館,臺北市,63000,14877.0,17444.0,14798.0,25005.0,22115.0,24933.0,29650.0,38664.0,12470.0,17230.0,20098.0,17044.0,254328
2017,博物館, -,坪林茶業博物館,新北市,65000,11714.0,9628.0,9136.0,15067.0,14809.0,10691.0,12091.0,13072.0,11366.0,14818.0,9340.0,13169.0,144901
2017,博物館, -,新北市立鶯歌陶瓷博物館,新北市,65000,29615.0,29174.0,28174.0,75589.0,60526.0,54548.0,90170.0,90658.0,51993.0,50400.0,37609.0,49795.0,648251
2017,博物館, -,新北市立十三行博物館,新北市,65000,48983.0,41458.0,33574.0,89146.0,51624.0,24827.0,46732.0,47462.0,47311.0,64779.0,38739.0,34265.0,568900
2017,博物館, -,新北市黃金博物園區,新北市,65000,183004.0,178048.0,153981.0,185303.0,159972.0,128632.0,168616.0,181480.0,140964.0,171318.0,134125.0,147937.0,1933380
2017,博物館, -,新北市客家文化園區,新北市,65000,44689.0,47375.0,34085.0,33848.0,47521.0,53783.0,70360.0,87245.0,74836.0,82596.0,82171.0,72238.0,730747
2017,博物館, -,台北當代藝術館,臺北市,63000,12480.0,13493.0,15823.0,15755.0,16674.0,13309.0,14191.0,15882.0,20312.0,24935.0,14156.0,21003.0,198013
2017,博物館, -,朱銘美術館,新北市,65000,7368.0,7680.0,6369.0,11363.0,8846.0,5421.0,12026.0,12975.0,6708.0,9793.0,6195.0,6481.0,101225
2017,博物館, -,北投溫泉博物館,臺北市,63000,36469.0,35987.0,35242.0,38886.0,31803.0,24905.0,29117.0,32176.0,2668.0,0.0,0.0,0.0,267253
2017,博物館, -,台北故事館,臺北市,63000,1946.0,2054.0,1975.0,2750.0,1936.0,2006.0,2319.0,2856.0,2327.0,3090.0,2723.0,3351.0,29333
2017,博物館, -,林本源園邸( 林家花園),新北市,65000,29698.0,26334.0,22440.0,25640.0,21723.0,15631.0,17029.0,17402.0,16711.0,23047.0,22612.0,29678.0,267945
2017,博物館, -,三峽歷史文物館,新北市,65000,5981.0,7217.0,8751.0,7842.0,5524.0,3902.0,5589.0,7416.0,6372.0,5214.0,5937.0,4938.0,74683
2017,博物館, -,凱達格蘭文化館,臺北市,63000,31988.0,38756.0,36799.0,56451.0,38868.0,34482.0,37332.0,41015.0,31664.0,50657.0,45577.0,49828.0,493417
2017,博物館, -,國立臺灣博物館,臺北市,63000,33702.0,35908.0,30003.0,41530.0,43427.0,33677.0,56075.0,58941.0,29308.0,20178.0,23090.0,38682.0,444521
2017,宗教場所, -,清水祖師廟,新北市,65000,2137.0,3688.0,1117.0,1880.0,1200.0,1231.0,1414.0,1480.0,1136.0,1704.0,1509.0,1286.0,19782
2017,宗教場所, -,法鼓山世界佛教教育園區,新北市,65000,46709.0,24427.0,18964.0,23924.0,23329.0,11056.0,16993.0,14808.0,16795.0,19570.0,24191.0,18161.0,258927
2017,其他, -,國民革命忠烈祠,臺北市,63000,100242.0,133249.0,175605.0,160725.0,165910.0,155400.0,138643.0,142142.0,128407.0,154435.0,168572.0,161406.0,1784736
2017,其他, -,國立臺灣藝術教育館,臺北市,63000,39348.0,39508.0,45138.0,50022.0,33078.0,13099.0,22399.0,17432.0,17770.0,20267.0,20809.0,18212.0,337082
2017,其他, -,市立動物園,臺北市,63000,344903.0,295856.0,225943.0,366508.0,263218.0,132481.0,199448.0,217607.0,174479.0,289777.0,250807.0,286927.0,3047954
2017,其他, -,士林官邸公園,臺北市,63000,216828.0,208100.0,209719.0,208927.0,157575.0,124840.0,126797.0,132630.0,117610.0,166287.0,323587.0,488364.0,2481264
2017,其他, -,臺北自來水園區,臺北市,63000,81780.0,78068.0,108875.0,97612.0,96702.0,108691.0,185805.0,175164.0,90346.0,89991.0,71851.0,92873.0,1277758
2017,其他, -,十分瀑布,新北市,65000,243000.0,267900.0,235000.0,218000.0,187000.0,214300.0,231900.0,222000.0,223900.0,232600.0,225000.0,199000.0,2699600
2017,其他, -,十分旅遊服務中心,新北市,65000,391450.0,765000.0,380000.0,351500.0,298300.0,291600.0,379600.0,275000.0,268000.0,275000.0,250000.0,246000.0,4171450
2017,其他, -,淡水漁人碼頭,新北市,65000,238414.0,189477.0,187363.0,221724.0,107806.0,184404.0,229095.0,250043.0,222596.0,261024.0,206369.0,199576.0,2497891
2017,其他, -,猴硐煤礦博物園區,新北市,65000,88190.0,99000.0,67200.0,88300.0,80600.0,88200.0,88000.0,95000.0,66400.0,79700.0,72000.0,81000.0,993590
2017,其他, -,水湳洞遊客中心,新北市,65000,49000.0,42500.0,42000.0,52600.0,50900.0,51000.0,83000.0,93000.0,65600.0,76500.0,71000.0,80000.0,757100
2017,其他, -,關渡自然公園,臺北市,63000,7389.0,7239.0,9575.0,11728.0,11127.0,7303.0,9172.0,8268.0,8322.0,17871.0,12863.0,11921.0,122778
2017,其他, -,美麗華摩天輪,臺北市,63000,33754.0,28423.0,17497.0,20904.0,21539.0,15953.0,25675.0,26675.0,16666.0,21081.0,17634.0,27339.0,273140
2017,其他, -,台北101景觀台,臺北市,63000,195679.0,176848.0,180159.0,186344.0,175151.0,150995.0,180536.0,214955.0,161362.0,197519.0,214191.0,218718.0,2252457
