category,number,village,address,location,floor,capacity,unit,note
遠雄左岸錦繡園,DJ01000264,中原里,新北市中和區中原里中原五街22號,"25.011113,121.48663",B02,1088,中和分局,
景泰丰社區,DJ01000265,中原里,新北市中和區中原里中原二街156號,"25.012179,121.4867",B03,1011,中和分局,
呈冠渼學,DJ01000266,中原里,新北市中和區中原里中原二街73號,"25.011057,121.4871",B01,739,中和分局,
遠雄錸儷,DJ01000267,中原里,新北市中和區中原里中原街126號,"25.011121,121.4858",B01,4165,中和分局,
世界V1社區,DJ01000268,福真里,新北市中和區福真里中山二段332巷1號,"25.002578,121.49483",B01,2831,中和分局,
遠雄左岸牡丹園,DJ01000269,中原里,新北市中和區中原里中原東街90號,"25.012798,121.48712",B01,1822,中和分局,
遠雄PARKONE,DJ01000270,中原里,新北市中和區中原里中原二街20號,"25.010271,121.48867",B01,1524,中和分局,
旭泰城光,DJ01000271,福善里,新北市中和區福善里中山二段208號,"25.002817,121.49984",B01,161,中和分局,
遠雄日安社區,DJ01000272,中原里,新北市中和區中原里環河西路三段66號,"25.007549,121.4936",B01,248,中和分局,
冠德蝴水映,DJ01000273,中原里,新北市中和區中原里中原五街51號,"25.012215,121.48753",B03,671,中和分局,
映象太和,DJ01000274,碧河里,新北市中和區碧河里建康路178號,"24.999855,121.49187",B01,1796,中和分局,
遠雄和光社區,DJ01000275,中原里,新北市中和區中原里中原二街166號,"25.012712,121.48628",B01,1834,中和分局,
依德股份有限公司,DJ01000276,碧河里,新北市中和區碧河里建一路68號,"25.003077,121.48777",B01B02,2965,中和分局,
遠雄悅河,DJ01000277,中原里,新北市中和區中原里中原街28號,"25.008666,121.49054",B01,1516,中和分局,
遠雄百富社區,DJ01000278,中原里,新北市中和區中原里中原二街26號,"25.010881,121.48832",B01,4670,中和分局,
台灣科技廣場,DJ01000279,中原里,新北市中和區中原里橋和路11號,"25.005372,121.48852",B03,5210,中和分局,
灣岸Villa社區,DJ01000280,中原里,新北市中和區中原里立業路2號2樓,"25.007366,121.49463",B03,1821,中和分局,
台灣科技?場,DJ01000281,碧河里,新北市中和區碧河里建八路198號,"24.998855,121.4913",B01,4144,中和分局,
中板科技私人住宅大樓,DJ01000282,中原里,新北市中和區中原里中板路23號,"25.011582,121.48388",B01,1002,中和分局,
中和安邦段青年社會住宅,DJ01000283,連和里,新北市中和區連和里連城路142號,"24.998882,121.4954",B01,3403,中和分局,
華固中原置地商辦,DJ01000284,中原里,新北市中和區中原里中原街95號,"25.010661,121.48602",B01,2997,中和分局,
山進電子工業股份有限公司,DJ01000285,中原里,新北市中和區中原里立德街7巷18號2樓,"25.006319,121.48964",B01,646,中和分局,
比利迦中和區健康段新進工程,DJ01000286,碧河里,新北市中和區碧河里中山路二段357巷2之2號,"25.003759,121.4886",B01,431,中和分局,
泰隆豐和,DJ01000287,中原里,新北市中和區中原里橋和路322號,"25.007586,121.49756",B01,582,中和分局,
比利迦中和區健康段新進工程,DJ01000288,碧河里,新北市中和區碧河里中山路二段357巷2號,"25.0037497146526,121.488593238626",B01,453,中和分局,
新時代鋼架公司,DK01000007,東林里,新北市林口區東林里工二區工五路6號,"25.077361,121.40213",B01,103,林口分局,
吉祥工業公司,DK01000012,東林里,新北市林口區東林里工二區工七路11號,"25.079383,121.39922",B01,373,林口分局,
星菱縫機股份有限公司,DK01000017,東林里,新北市林口區東林里工二路10號,"25.080834,121.40022",B01,200,林口分局,
大穩實業,DK01000028,東林里,新北市林口區東林里工二區工三路16號,"25.082101,121.40212",B01,288,林口分局,
通德興業公司,DK01000030,東林里,新北市林口區東林里工二區工六路17號,"25.077555,121.40021",B01,126,林口分局,
恆業事務用品公司,DK01000034,東林里,新北市林口區東林里工二區工四路3號,"25.077816,121.40063",B01,148,林口分局,
雅科企業,DK01000036,東林里,新北市林口區東林里工二區工九路6號,"25.075768,121.40167",B01,141,林口分局,
榮昱印製廠,DK01000042,東林里,新北市林口區東林里工二區工五路10號,"25.077839,121.40266",B01,280,林口分局,
巨人洗衣,DK01000050,東林里,新北市林口區東林里工二區工九路9號,"25.076052,121.40246",B01,121,林口分局,
國立臺灣師範大學僑生先修部,DK01000051,林口里,新北市林口區林口里仁愛路一段2號,"25.067902,121.39784",B01,3792,林口分局,
台灣研準,DK01000054,東林里,新北市林口區東林里宏昌街81號,"25.085233,121.40197",B01,60,林口分局,
西北食品工業,DK01000055,東林里,新北市林口區東林里粉寮路一段102號,"25.081793,121.39996",B01,178,林口分局,
媽媽家食品企業,DK01000056,東林里,新北市林口區東林里工二區工九路13-1號,"25.075794,121.4036",B01,290,林口分局,
光淙公司,DK01000064,東林里,新北市林口區東林里粉寮路一段104號,"25.081926,121.40011",B01,180,林口分局,
上廣塑膠,DK01000066,東林里,新北市林口區東林里粉寮路一段90號,"25.080502,121.39887",B01,134,林口分局,
乙丞工業,DK01000068,東林里,新北市林口區東林里工二區工三路12-1號,"25.080932,121.40206",B01,183,林口分局,
志聖工業,DK01000069,東林里,新北市林口區東林里工二區工八路2-1號,"25.078357,121.40253",B01,301,林口分局,
信密電機,DK01000071,東林里,新北市林口區東林里工二區工九路20號,"25.075741,121.40354",B01,168,林口分局,
康儀科技,DK01000076,東林里,新北市林口區東林里粉寮路一段88號,"25.080262,121.39848",B01,451,林口分局,
久尚實業,DK01000078,東林里,新北市林口區東林里粉寮路一段94號,"25.080937,121.39932",B01,237,林口分局,
台灣柏恩氏電子,DK01000079,東林里,新北市林口區東林里工六路1號,"25.078937,121.39873",B01,381,林口分局,
俞泰工業,DK01000083,東林里,新北市林口區東林里工二區工七路10號,"25.079478,121.39961",B01,311,林口分局,
艾姆勒車電公司,DK01000084,東林里,新北市林口區東林里粉寮路二段16號,"25.085712,121.40231",B01,583,林口分局,
商裕機械,DK01000085,東林里,新北市林口區東林里工二路1號,"25.080646,121.40002",B01,248,林口分局,
鋁祥發實業,DK01000089,東林里,新北市林口區東林里工二區工九路26號,"25.075567,121.40457",B01,168,林口分局,
群海技術開發公司,DK01000090,東林里,新北市林口區東林里粉寮路一段92號,"25.08083,121.39927",B01,375,林口分局,
成台股份有限公司,DK01000091,東林里,新北市林口區東林里工二區工九路33號,"25.076411,121.40663",B01,286,林口分局,
朝英公司,DK01000092,東林里,新北市林口區東林里工二區工三路1號,"25.079981,121.4011",B01,221,林口分局,
鉅綸機械工業,DK01000093,東林里,新北市林口區東林里工二區工四路11號,"25.078721,121.40132",B01,155,林口分局,
吳福洋針織公司,DK01000098,東林里,新北市林口區東林里工九路3號,"25.075843,121.40141",B01,296,林口分局,
天義企業,DK01000100,東林里,新北市林口區東林里工五路8號,"25.077681,121.4022",B01,192,林口分局,
勝機企業,DK01000101,東林里,新北市林口區東林里工二區工四路30號,"25.081843,121.40328",B01,73,林口分局,
先鋒導電工業,DK01000102,東林里,新北市林口區東林里工二區工五路3號,"25.076982,121.40156",B01,87,林口分局,
三森生技,DK01000103,東林里,新北市林口區東林里工二路17號,"25.080834,121.40022",B01,104,林口分局,
飛斯妥股份有限公司,DK01000107,東林里,新北市林口區東林里工二區工八路9號,"25.079635,121.40028",B01,111,林口分局,
三和企業,DK01000108,東林里,新北市林口區東林里工二區工八路12號,"25.080247,121.40029",B01,364,林口分局,
崮達實業,DK01000109,東林里,新北市林口區東林里工二區工三路6號,"25.080341,121.40165",B01,105,林口分局,
賀威實業,DK01000111,東林里,新北市林口區東林里工二區工三路5號,"25.080451,121.40154",B01,95,林口分局,
琦利吸管公司,DK01000112,東林里,新北市林口區東林里工二區工二路15號,"25.082027,121.40146",B01,163,林口分局,
博唯特科技,DK01000113,東林里,新北市林口區東林里工四路34號,"25.083993,121.40246",B01,48,林口分局,
文權機械,DK01000115,東林里,新北市林口區東林里工二區工三路19號,"25.082045,121.40195",B01,85,林口分局,
長宏實業,DK01000116,東林里,新北市林口區東林里工二區工四路24號,"25.081135,121.40328",B01,74,林口分局,
威欣利實業,DK01000119,東林里,新北市林口區東林里工二區工四路26號,"25.081464,121.40337",B01,418,林口分局,
頌欣機械,DK01000120,東林里,新北市林口區東林里工二區工二路13號,"25.081812,121.40125",B01,114,林口分局,
統明工業,DK01000121,東林里,新北市林口區東林里工二區工四路10號,"25.078112,121.40143",B01,154,林口分局,
巨人洗衣,DK01000122,東林里,新北市林口區東林里工二區工九路12號,"25.075496,121.40242",B01,96,林口分局,
園芯貿易,DK01000123,東林里,新北市林口區東林里工九路18號,"25.075484,121.40332",B01,67,林口分局,
蘆洲機械,DK01000124,東林里,新北市林口區東林里工九路7號,"25.075694,121.40212",B01,220,林口分局,
同域企業,DK01000125,東林里,新北市林口區東林里工三路21號,"25.082353,121.40196",B01,63,林口分局,
伸揚工業,DK01000126,東林里,新北市林口區東林里工四路42號,"25.08396,121.40088",B01,880,林口分局,
日山精機廠,DK01000127,東林里,新北市林口區東林里工二區工八路2之2號,"25.078445,121.40229",B01,761,林口分局,
威欣利實業,DK01000128,東林里,新北市林口區東林里粉寮路一段110號,"25.082315,121.40055",B01,548,林口分局,
復興造漆,DK01000130,東林里,新北市林口區東林里工四路36號,"25.083993,121.40246",B01,101,林口分局,
瑞龍橡膠工業,DK01000131,東林里,新北市林口區東林里工九路1-1號,"25.075666,121.4012",B01,46,林口分局,
開泰塑膠,DK01000133,東林里,新北市林口區東林里工二區工四路12-1號,"25.078277,121.40152",B01,102,林口分局,
洋鵬企業,DK01000134,東林里,新北市林口區東林里工五路11號,"25.077681,121.4022",B01,31,林口分局,
力巨特殊金屬,DK01000135,東林里,新北市林口區東林里工二區工二路5號,"25.081068,121.40048",B01,17,林口分局,
維洋科技,DK01000136,東林里,新北市林口區東林里工九路13號,"25.0758,121.40327",B01,94,林口分局,
三水工業,DK01000137,東林里,新北市林口區東林里工二區工九路27號,"25.075979,121.40563",B01,177,林口分局,
文權機械,DK01000138,東林里,新北市林口區東林里工二區工三路19號,"25.082045,121.40195",B01,256,林口分局,
皇冠壁紙工業,DK01000141,東林里,新北市林口區東林里工四路39號,"25.082996,121.40179",B01,271,林口分局,
台北芳鄰,DK01000142,菁湖里,新北市林口區菁湖里林口路113巷6弄1號,"25.080679,121.38861",B02,2144,林口分局,
台灣永生細胞公司,DK01000143,東林里,新北市林口區東林里工二區工四路15號,"25.079213,121.40208",B01,214,林口分局,
國家大廈,DK01000147,菁湖里,新北市林口區菁湖里中山路188號,"25.079085,121.38935",B02,611,林口分局,
國立臺灣師範大學僑生先修部,DK01000152,林口里,新北市林口區林口里仁愛路一段2號,"25.067902,121.39784",B01,605,林口分局,
勁威精工,DK01000153,東林里,新北市林口區東林里工二區工二路12號,"25.081494,121.40137",B01,827,林口分局,
泛亞商業私人住宅大樓,DK01000156,林口里,新北市林口區林口里中山路71號,"25.077763,121.39333",B02,861,林口分局,
華福食品,DK01000157,東林里,新北市林口區東林里宏昌街8巷1號,"25.084683,121.40542",B01,1532,林口分局,
本昭興業,DK01000158,東林里,新北市林口區東林里工二區工九路31號,"25.076326,121.40638",B01,32,林口分局,
正豐盛工業有限公司,DK01000159,東林里,新北市林口區東林里工二區工八路10號,"25.07996,121.40053",B01,506,林口分局,
員全股份有限公司二廠,DK01000161,東林里,新北市林口區東林里工二區工八路8號,"25.079764,121.40062",B01,32,林口分局,
台北小天地一期,DK01000162,林口里,新北市林口區林口里仁愛路一段272巷24號,"25.076513,121.39329",B01,705,林口分局,
台北小天地二期,DK01000163,林口里,新北市林口區林口里仁愛路一段272巷16號,"25.076355,121.39343",B01,814,林口分局,
福星社區,DK01000164,林口里,新北市林口區林口里仁愛路一段272巷21號,"25.076652,121.39206",B02,530,林口分局,
台北景觀私人住宅大樓,DK01000166,林口里,新北市林口區林口里粉寮路一段27號,"25.076944,121.39627",B01,218,林口分局,
彼恩齊工業,DK01000167,東林里,新北市林口區東林里工二區工二路14號,"25.081478,121.40177",B01,894,林口分局,
林口國寶,DK01000168,林口里,新北市林口區林口里新寮1之65號,"25.066641,121.39747",B02,1070,林口分局,
淵峰企業,DK01000169,東林里,新北市林口區東林里工二區工八路1號,"25.078425,121.40189",B01,172,林口分局,
林口派出所,DK01000170,林口里,新北市林口區林口里中正路102號,"25.077324,121.39378",B01,190,林口分局,
富中花開富貴,DK01000171,林口里,新北市林口區林口里新寮1之61號,"25.066641,121.39747",B02,393,林口分局,
林口學苑,DK01000173,林口里,新北市林口區林口里中正路225號,"25.077464,121.39127",B02,370,林口分局,
醒吾科技大學,DK01000174,東林里,新北市林口區東林里粉寮路一段101號,"25.080757,121.39667",B01,601,林口分局,
私人住宅大樓,DK01000176,菁湖里,新北市林口區菁湖里林口路197號,"25.082477,121.38757",B01,163,林口分局,
歐風大街,DK01000177,菁湖里,新北市林口區菁湖里竹林路159號,"25.080013,121.38867",B01,611,林口分局,
歐風大街,DK01000178,菁湖里,新北市林口區菁湖里竹林路153號,"25.07982,121.38857",B01,495,林口分局,
統一企業物流中心,DK01000179,東林里,新北市林口區東林里宏昌街8巷2號,"25.084424,121.4058",B01,364,林口分局,
統一企業物流中心,DK01000180,東林里,新北市林口區東林里宏昌街8巷6號,"25.084817,121.40612",B01,322,林口分局,
全勤流通管理公司林口廠,DK01000181,東林里,新北市林口區東林里宏昌街3號,"25.083408,121.40634",B01,57,林口分局,
台亞衛星通訊公司,DK01000182,東林里,新北市林口區東林里宏昌街7號,"25.084395,121.40493",B01,1595,林口分局,
員全公司三廠,DK01000190,東林里,新北市林口區東林里工八路2之6號,"25.078919,121.40177",B01,848,林口分局,
林口高中,DK02000001,東勢里,新北市林口區東勢里仁愛路二段173號,"25.073638,121.381",B01,4595,林口分局,
私人住宅大樓,DK02000005,仁愛里,新北市林口區仁愛里公園路146號,"25.071695,121.37154",B01,280,林口分局,
陽光社區美滿家園,DK02000011,東勢里,新北市林口區東勢里麗園二街1號,"25.069589,121.3781",B01,1820,林口分局,
台北新都,DK02000015,仁愛里,新北市林口區仁愛里文化二路一段368號,"25.075762,121.3737",B01,5764,林口分局,
台灣歐德傢俱,DK02000017,麗園里,新北市林口區麗園里文化一路一段84號,"25.070175,121.37236",B02,251,林口分局,
文化苑,DK02000018,仁愛里,新北市林口區仁愛里文化一路一段89號,"25.070228,121.37163",B02,933,林口分局,
林口農會南勢辦事處,DK02000019,仁愛里,新北市林口區仁愛里文化一路一段93號,"25.070603,121.37202",B01,1584,林口分局,
林口托兒所東勢分所,DK02000020,麗園里,新北市林口區麗園里忠孝路569巷17號,"25.068979,121.3738",B01,140,林口分局,
台北陽光廈,DK02000021,仁愛里,新北市林口區仁愛里公園路203號之1,"25.072771,121.37246",B01,503,林口分局,
世貿新都,DK02000022,仁愛里,新北市林口區仁愛里文化二路一段266號,"25.073486,121.37255",B02,7534,林口分局,
麗園國小,DK02000023,麗園里,新北市林口區麗園里忠孝路591號,"25.068589,121.3762",B01,1437,林口分局,
台北富都,DK02000024,仁愛里,新北市林口區仁愛里公園路223巷1號,"25.074744,121.37401",B02,2888,林口分局,
大地十六,DK02000025,東勢里,新北市林口區東勢里麗園二街85號,"25.067543,121.38248",B02,994,林口分局,
聯錩順電器,DK02000027,仁愛里,新北市林口區仁愛里文化一路一段127號,"25.071612,121.37344",B01,338,林口分局,
世紀大第,DK02000028,仁愛里,新北市林口區仁愛里文化二路一段230巷62號,"25.072473,121.37143",B01,706,林口分局,
世貿芳鄰,DK02000033,仁愛里,新北市林口區仁愛里文化二路一段256號,"25.073316,121.37083",B02,634,林口分局,
國宅乙區幸福家園,DK02000035,麗園里,新北市林口區麗園里麗園一街6巷1號,"25.070122,121.37661",B01,6207,林口分局,
麗景,DK02000036,東勢里,新北市林口區東勢里麗園一街1號,"25.072524,121.37598",B01,10940,林口分局,
嘉年華,DK02000039,仁愛里,新北市林口區仁愛里文化二路一段230巷22弄1號,"25.07189,121.3703",B02,835,林口分局,
空間樂園,DK02000042,仁愛里,新北市林口區仁愛里文化二路一段354號,"25.075464,121.37333",B02,2115,林口分局,
永翊花園,DK02000043,仁愛里,新北市林口區仁愛里文化二路一段260巷18號,"25.072473,121.37095",B02,1028,林口分局,
歡喜樓,DK02000044,仁愛里,新北市林口區仁愛里公園路149號,"25.071364,121.37014",B01,114,林口分局,
麗園學府,DK02000045,東勢里,新北市林口區東勢里忠孝路599號,"25.068546,121.37805",B01,490,林口分局,
宏閩洗衣設備公司,DK02000047,仁愛里,新北市林口區仁愛里文化二路一段352號,"25.075291,121.37325",B01,136,林口分局,
唐莊,DK02000049,仁愛里,新北市林口區仁愛里文化二路一段240號,"25.072777,121.3702",B02,925,林口分局,
豐田歐園,DK02000051,東勢里,新北市林口區東勢里麗園一街13號,"25.069228,121.37716",B02,1456,林口分局,
亞昕御金香,DK02000055,仁愛里,新北市林口區仁愛里文化二路一段230巷7號,"25.072114,121.37061",B02,519,林口分局,
崇林國中,DK02000057,麗園里,新北市林口區麗園里文化一路一段20號,"25.068112,121.37028",B01,1852,林口分局,
高詰企業行,DK02000059,西林里,新北市林口區西林里仁愛路二段192巷16弄14號,"25.074409,121.38086",B01,472,林口分局,
林口區公所,DK02000060,西林里,新北市林口區西林里仁愛路一段378號,"25.076741,121.38852",B01,842,林口分局,
林口區農會,DK02000062,西林里,新北市林口區西林里林口路29號,"25.078327,121.39093",B01,146,林口分局,
證源富品,DK02000063,西林里,新北市林口區西林里中山路97巷10號,"25.078241,121.38915",B01,479,林口分局,
消防局林口分隊,DK02000064,西林里,新北市林口區西林里中山路137號,"25.078824,121.38839",B01,82,林口分局,
國際新星,DK02000065,西林里,新北市林口區西林里竹林路53巷1號,"25.078164,121.38694",B02,3302,林口分局,
國泰理想家AB棟,DK02000066,西林里,新北市林口區西林里文化一路一段190巷7弄2號,"25.074625,121.38019",B01,1462,林口分局,
國泰理想家C棟,DK02000067,西林里,新北市林口區西林里文化一路一段190巷5弄1號,"25.075253,121.3795",B01,1378,林口分局,
國泰理想家F棟,DK02000068,西林里,新北市林口區西林里四維路156號,"25.075575,121.38077",B01,278,林口分局,
國泰理想家AB棟,DK02000069,西林里,新北市林口區西林里文化一路一段190巷7弄1號,"25.075043,121.37978",B01,1438,林口分局,
力寶晶華,DK02000070,麗林里,新北市林口區麗林里文化二路一段122號,"25.070809,121.36789",B01,554,林口分局,
天地之美,DK02000071,仁愛里,新北市林口區仁愛里文化二路一段260巷1號,"25.073457,121.37119",B02,1297,林口分局,
哥德花園,DK02000072,仁愛里,新北市林口區仁愛里文化二路一段260巷10號,"25.072931,121.37096",B02,1086,林口分局,
僑福花園,DK03000001,麗林里,新北市林口區麗林里公園路7號,"25.06624,121.36607",B01,322,林口分局,
亞昕水花園,DK03000002,麗林里,新北市林口區麗林里文化二路一段20巷25弄31號,"25.067444,121.36604",B02,2331,林口分局,
英倫琴人,DK03000003,麗林里,新北市林口區麗林里公園路23號,"25.067768,121.36675",B02,1386,林口分局,
NEW時代,DK03000004,麗林里,新北市林口區麗林里文化二路一段10號,"25.066935,121.36476",B02,831,林口分局,
亞昕黃玫瑰,DK03000005,麗林里,新北市林口區麗林里文化二路一段150號,"25.071194,121.36831",B01,454,林口分局,
光印,DK03000006,麗林里,新北市林口區麗林里文化二路一段20巷57號,"25.066366,121.36555",B02,472,林口分局,
凱悅名廈,DK03000007,麗林里,新北市林口區麗林里八德路120號,"25.065957,121.36458",B01,1284,林口分局,
安敦新世界,DK03000010,麗林里,新北市林口區麗林里文化二路一段20巷1號,"25.067305,121.36499",B03,339,林口分局,
台北麗都B區,DK03000011,麗林里,新北市林口區麗林里文化二路一段120巷1號,"25.070202,121.36809",B01,2273,林口分局,
台北麗都A區,DK03000012,麗林里,新北市林口區麗林里文化二路一段100號,"25.070094,121.36707",B01,4789,林口分局,
歡喜樓第二期,DK03000013,麗林里,新北市林口區麗林里文化二路一段20巷25弄19號,"25.067299,121.36568",B02,606,林口分局,
歡喜樓第一期,DK03000014,麗林里,新北市林口區麗林里文化二路一段64號,"25.068529,121.36564",B03,1319,林口分局,
歡喜樓第三期,DK03000015,麗林里,新北市林口區麗林里忠孝路376巷41號,"25.07059,121.36858",B02,650,林口分局,
金美滿,DK03000016,麗林里,新北市林口區麗林里文化二路一段68巷20號,"25.068717,121.36667",B02,1162,林口分局,
金美滿NO2,DK03000017,麗林里,新北市林口區麗林里文化二路一段20巷48號,"25.066413,121.36517",B02,736,林口分局,
日安台北,DK03000018,麗林里,新北市林口區麗林里忠孝路376巷45號,"25.070378,121.36815",B01,456,林口分局,
麗林國小,DK03000020,麗林里,新北市林口區麗林里公園路46號,"25.068715,121.3679",B01,1609,林口分局,
林口郵局,DK03000021,麗林里,新北市林口區麗林里文化二路一段8號,"25.066694,121.36468",B01,1629,林口分局,
展悅中央公園,DK03000022,南勢里,新北市林口區南勢里文化三路一段406號,"25.074203,121.36814",B04,700,林口分局,
南勢國小,DK03000023,南勢里,新北市林口區南勢里南勢五街2號,"25.075227,121.3589",B01,1016,林口分局,
林口發電廠,DK04000001,下福里,新北市林口區下福里下福村139之1號,"25.117747,121.29858",B01,433,林口分局,
幸福高爾夫俱樂部,DK04000002,下福里,新北市林口區下福里下福村71之2號,"25.107014,121.30566",B02,3723,林口分局,
林口發電廠,DK04000003,下福里,新北市林口區下福里下福村139之1號,"25.117747,121.29858",B01,43,林口分局,
臻美,DK06000001,楓樹里,新北市泰山區楓樹里文化街22號,"25.063538,121.43478",B01,508,林口分局,
福興社區,DK06000002,同興里,新北市泰山區同興里福興一街52號,"25.05819,121.43243",B01,449,林口分局,
峰暉金典,DK06000003,全興里,新北市泰山區全興里福興一街81號,"25.057754,121.4323",B02,1154,林口分局,
同榮國小,DK06000004,義學里,新北市泰山區義學里公園路33號,"25.05429,121.4281",B01,2543,林口分局,
楓樹腳公園地下停車場,DK06000005,楓樹里,新北市泰山區楓樹里楓江路26巷26號,"25.061662,121.4349",B01,1067,林口分局,
街大歡喜,DK06000006,福興里,新北市泰山區福興里全興路103號,"25.057017,121.43375",B01,593,林口分局,
法國愛樂,DK06000007,全興里,新北市泰山區全興里仁義路171號,"25.05429,121.43334",B03,758,林口分局,
麒麟SPA,DK06000008,全興里,新北市泰山區全興里仁義路222號,"25.053576,121.43301",B01,965,林口分局,
富麗旺,DK06000009,福興里,新北市泰山區福興里福興街36號,"25.057451,121.43478",B01,893,林口分局,
富貴春天,DK06000010,全興里,新北市泰山區全興里仁武街21號,"25.054671,121.43358",B02,416,林口分局,
群英會,DK06000011,楓樹里,新北市泰山區楓樹里楓江路28號,"25.062292,121.43428",B02,748,林口分局,
璞園私人住宅大樓,DK06000012,同興里,新北市泰山區同興里福興二街72號,"25.057369,121.43201",B02,589,林口分局,
領袖閣,DK06000013,全興里,新北市泰山區全興里仁德路118號,"25.056494,121.43283",B02,456,林口分局,
黎明技術學院,DK06000014,黎明里,新北市泰山區黎明里泰林路三段22號,"25.065895,121.41962",B01,400,林口分局,
義學國中,DK06000015,義仁里,新北市泰山區義仁里民生路33號,"25.051679,121.43133",B01,2713,林口分局,
公園賞,DK06000016,全興里,新北市泰山區全興里仁愛路50號,"25.054437,121.43191",B01,1570,林口分局,
黎明市民活動中心,DK06000018,黎明里,新北市泰山區黎明里黎明路23號,"25.062823,121.42097",B01,50,林口分局,
南亞塑膠林口二廠,DK06000019,大科里,新北市泰山區大科里南林路100號,"25.046919,121.41462",B01,294,林口分局,
南亞塑膠林口一廠,DK06000020,大科里,新北市泰山區大科里南林路122號,"25.04481,121.40715",B01,441,林口分局,
南亞塑膠林口二廠,DK06000023,大科里,新北市泰山區大科里南林路100號,"25.046919,121.41462",B01,2102,林口分局,
豐興食品,DK06000024,山腳里,新北市泰山區山腳里福德街51號,"25.06364,121.43232",B01,114,林口分局,
泰山股份有限公司,DK06000025,福泰里,新北市泰山區福泰里泰林路二段173巷2號,"25.06062,121.4333",B01,445,林口分局,
楓樹市民活動中心(美廉社楓江店),DK06000029,楓樹里,新北市泰山區楓樹里楓江路37號,"25.062587,121.43482",B01,56,林口分局,
南亞塑膠林口二廠,DK06000030,大科里,新北市泰山區大科里南林路100號,"25.046919,121.41462",B01,726,林口分局,
泰山國小,DK06000032,山腳里,新北市泰山區山腳里泰林路二段255號,"25.062342,121.43129",B01,418,林口分局,
文菱科技,DK06000034,大科里,新北市泰山區大科里南林路118號,"25.045255,121.4093",B01,3144,林口分局,
泰山高中,DK06000035,同榮里,新北市泰山區同榮里辭修路7號,"25.057719,121.42987",B01,834,林口分局,
公寓,DK06000036,同榮里,新北市泰山區同榮里明志路一段492巷6弄2號,"25.054962,121.42988",B01,285,林口分局,
黎明技術學院,DK06000037,黎明里,新北市泰山區黎明里泰林路三段22號,"25.065895,121.41962",B01,680,林口分局,
南亞塑膠林口二廠,DK06000038,大科里,新北市泰山區大科里南林路100號,"25.046919,121.41462",B01,250,林口分局,
南亞塑膠林口二廠,DK06000039,大科里,新北市泰山區大科里南林路100號,"25.046919,121.41462",B01,2958,林口分局,
私人住宅大樓,DK06000040,黎明里,新北市泰山區黎明里泰林路二段557巷2號,"25.063401,121.42275",B01,436,林口分局,
私人住宅大樓,DK06000041,黎明里,新北市泰山區黎明里泰林路2段561號,"25.063528,121.42257",B01,692,林口分局,
碧瑤山莊,DK06000042,同榮里,新北市泰山區同榮里辭修路36巷8弄1號,"25.058574,121.42777",B01,1318,林口分局,
碧瑤山莊,DK06000043,同榮里,新北市泰山區同榮里辭修路36巷6弄8號,"25.058842,121.42854",B02,968,林口分局,
私人住宅大樓,DK06000044,同榮里,新北市泰山區同榮里辭修路36巷6弄2號,"25.058704,121.42827",B01,397,林口分局,
公寓,DK06000045,同榮里,新北市泰山區同榮里辭修路36巷1弄1號,"25.058311,121.42798",B01,360,林口分局,
公寓,DK06000046,山腳里,新北市泰山區山腳里泰林路美寧街2號,"25.061763,121.43263",B01,293,林口分局,
天宏達有限公司,DK06000047,山腳里,新北市泰山區山腳里美寧街59號,"25.065305,121.43076",B01,942,林口分局,
公寓,DK06000048,同榮里,新北市泰山區同榮里明志路一段488號,"25.054668,121.43047",B01,302,林口分局,
碧富邑,DK06000050,山腳里,新北市泰山區山腳里泰林路二段414巷6號,"25.064745,121.42732",B02,804,林口分局,
派穩科技,DK06000051,楓樹里,新北市泰山區楓樹里明志路一段122巷6號,"25.063995,121.43244",B01,87,林口分局,
義學國小,DK06000052,義仁里,新北市泰山區義仁里民生路30號,"25.052219,121.43096",B01,1040,林口分局,
義學國小,DK06000053,義仁里,新北市泰山區義仁里民生路30號,"25.052219,121.43096",B01,520,林口分局,
泰山分駐所,DK06000054,福泰里,新北市泰山區福泰里泰林路二段214號,"25.061685,121.43305",B01,221,林口分局,
圓山芳鄰,DK06000055,黎明里,新北市泰山區黎明里泰林路二段579巷6弄2號,"25.062838,121.42191",B01,844,林口分局,
泰山高中,DK06000056,同榮里,新北市泰山區同榮里辭修路7號,"25.057719,121.42987",B01,264,林口分局,
義學國小,DK06000057,義仁里,新北市泰山區義仁里民生路30號,"25.052219,121.43096",B01,2683,林口分局,
群賢莊,DK06000058,同興里,新北市泰山區同興里明志路一段373巷2號,"25.057757,121.4311",B01,611,林口分局,
黎明技術學院,DK06000059,黎明里,新北市泰山區黎明里泰林路三段22號,"25.065895,121.41962",B02,2562,林口分局,
宏觀狀元第,DK06000060,義學里,新北市泰山區義學里明志路二段214巷1號,"25.048895,121.42712",B01,375,林口分局,
宏運大廈,DK06000061,楓樹里,新北市泰山區楓樹里美寧街120號,"25.064273,121.43322",B01,176,林口分局,
全球家年華,DK06000062,山腳里,新北市泰山區山腳里泰林路二段521號,"25.063704,121.42393",B02,1206,林口分局,
明志學府,DK06000063,義仁里,新北市泰山區義仁里民生路9巷1號,"25.052452,121.42972",B01,1407,林口分局,
當今皇上,DK06000064,義仁里,新北市泰山區義仁里民權街41號,"25.050767,121.42922",B02,1664,林口分局,
