COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間
10010,嘉義縣,10010180,阿里山鄉,1880,5527,2903,2624,"109Y12M"
10013,屏東縣,10013010,屏東市,75208,197647,97245,100402,"109Y12M"
10013,屏東縣,10013020,潮州鎮,20248,53842,26768,27074,"109Y12M"
10013,屏東縣,10013030,東港鎮,17129,46731,23548,23183,"109Y12M"
10013,屏東縣,10013040,恆春鎮,11877,30414,15560,14854,"109Y12M"
10013,屏東縣,10013050,萬丹鄉,15581,50126,25980,24146,"109Y12M"
10013,屏東縣,10013060,長治鄉,10347,29470,15310,14160,"109Y12M"
10013,屏東縣,10013070,麟洛鄉,3874,10770,5579,5191,"109Y12M"
10013,屏東縣,10013080,九如鄉,7322,21962,11272,10690,"109Y12M"
10013,屏東縣,10013090,里港鄉,8290,25707,13039,12668,"109Y12M"
10013,屏東縣,10013100,鹽埔鄉,7934,24999,12958,12041,"109Y12M"
10013,屏東縣,10013110,高樹鄉,9197,23775,12622,11153,"109Y12M"
10013,屏東縣,10013120,萬巒鄉,6562,20189,10494,9695,"109Y12M"
10013,屏東縣,10013130,內埔鄉,19067,53330,27445,25885,"109Y12M"
10013,屏東縣,10013140,竹田鄉,5666,16615,8811,7804,"109Y12M"
10013,屏東縣,10013150,新埤鄉,3440,9561,5093,4468,"109Y12M"
10013,屏東縣,10013160,枋寮鄉,8648,23680,12378,11302,"109Y12M"
10013,屏東縣,10013170,新園鄉,11876,33939,17592,16347,"109Y12M"
10013,屏東縣,10013180,崁頂鄉,4546,15378,7712,7666,"109Y12M"
10013,屏東縣,10013190,林邊鄉,6679,17275,8814,8461,"109Y12M"
10013,屏東縣,10013200,南州鄉,3780,10364,5317,5047,"109Y12M"
10013,屏東縣,10013210,佳冬鄉,6977,18620,9648,8972,"109Y12M"
10013,屏東縣,10013220,琉球鄉,4654,12121,6632,5489,"109Y12M"
10013,屏東縣,10013230,車城鄉,3488,8278,4427,3851,"109Y12M"
10013,屏東縣,10013240,滿州鄉,3024,7471,4063,3408,"109Y12M"
10013,屏東縣,10013250,枋山鄉,2062,5240,2758,2482,"109Y12M"
10013,屏東縣,10013260,三地門鄉,2345,7689,3882,3807,"109Y12M"
10013,屏東縣,10013270,霧臺鄉,1068,3247,1671,1576,"109Y12M"
10013,屏東縣,10013280,瑪家鄉,2086,6768,3423,3345,"109Y12M"
10013,屏東縣,10013290,泰武鄉,1412,5351,2797,2554,"109Y12M"
10013,屏東縣,10013300,來義鄉,2262,7448,3725,3723,"109Y12M"
10013,屏東縣,10013310,春日鄉,1433,4947,2525,2422,"109Y12M"
10013,屏東縣,10013320,獅子鄉,1602,4839,2481,2358,"109Y12M"
10013,屏東縣,10013330,牡丹鄉,1979,4865,2437,2428,"109Y12M"
10014,臺東縣,10014010,臺東市,40282,104803,52253,52550,"109Y12M"
10014,臺東縣,10014020,成功鎮,5340,13505,7095,6410,"109Y12M"
10014,臺東縣,10014030,關山鎮,3218,8420,4348,4072,"109Y12M"
10014,臺東縣,10014040,卑南鄉,6842,16961,8914,8047,"109Y12M"
10014,臺東縣,10014050,鹿野鄉,3020,7601,4025,3576,"109Y12M"
10014,臺東縣,10014060,池上鄉,3180,8073,4174,3899,"109Y12M"
10014,臺東縣,10014070,東河鄉,3704,8203,4528,3675,"109Y12M"
10014,臺東縣,10014080,長濱鄉,2900,6926,3905,3021,"109Y12M"
10014,臺東縣,10014090,太麻里鄉,4804,10925,5795,5130,"109Y12M"
10014,臺東縣,10014100,大武鄉,2454,5727,2982,2745,"109Y12M"
10014,臺東縣,10014110,綠島鄉,1171,4026,2144,1882,"109Y12M"
10014,臺東縣,10014120,海端鄉,1086,4105,2171,1934,"109Y12M"
10014,臺東縣,10014130,延平鄉,1068,3549,1900,1649,"109Y12M"
10014,臺東縣,10014140,金峰鄉,1170,3699,1854,1845,"109Y12M"
10014,臺東縣,10014150,達仁鄉,1422,3489,1891,1598,"109Y12M"
10014,臺東縣,10014160,蘭嶼鄉,1934,5249,2636,2613,"109Y12M"
10015,花蓮縣,10015010,花蓮市,41794,102539,49225,53314,"109Y12M"
10015,花蓮縣,10015020,鳳林鎮,4401,10821,5613,5208,"109Y12M"
10015,花蓮縣,10015030,玉里鎮,8919,23381,12403,10978,"109Y12M"
10015,花蓮縣,10015040,新城鄉,7863,20058,10220,9838,"109Y12M"
10015,花蓮縣,10015050,吉安鄉,32769,83507,41831,41676,"109Y12M"
10015,花蓮縣,10015060,壽豐鄉,7358,17589,9340,8249,"109Y12M"
10015,花蓮縣,10015070,光復鄉,4989,12369,6575,5794,"109Y12M"
10015,花蓮縣,10015080,豐濱鄉,1687,4376,2454,1922,"109Y12M"
10015,花蓮縣,10015090,瑞穗鄉,4792,11312,6059,5253,"109Y12M"
10015,花蓮縣,10015100,富里鄉,4054,10004,5436,4568,"109Y12M"
10015,花蓮縣,10015110,秀林鄉,4944,16143,8300,7843,"109Y12M"
10015,花蓮縣,10015120,萬榮鄉,2125,6237,3291,2946,"109Y12M"
10015,花蓮縣,10015130,卓溪鄉,1701,6036,3279,2757,"109Y12M"
10016,澎湖縣,10016010,馬公市,25746,63206,32122,31084,"109Y12M"
10016,澎湖縣,10016020,湖西鄉,6104,15230,8069,7161,"109Y12M"
10016,澎湖縣,10016030,白沙鄉,3553,9907,5118,4789,"109Y12M"
10016,澎湖縣,10016040,西嶼鄉,3079,8353,4308,4045,"109Y12M"
10016,澎湖縣,10016050,望安鄉,2079,5371,2909,2462,"109Y12M"
10016,澎湖縣,10016060,七美鄉,1441,3885,1990,1895,"109Y12M"
10017,基隆市,10017010,中正區,22836,51224,26007,25217,"109Y12M"
10017,基隆市,10017020,七堵區,21880,53615,26829,26786,"109Y12M"
10017,基隆市,10017030,暖暖區,16053,38548,19263,19285,"109Y12M"
10017,基隆市,10017040,仁愛區,19012,42787,21097,21690,"109Y12M"
10017,基隆市,10017050,中山區,19240,46459,23545,22914,"109Y12M"
10017,基隆市,10017060,安樂區,34026,81776,40450,41326,"109Y12M"
10017,基隆市,10017070,信義區,22417,53168,26113,27055,"109Y12M"
10018,新竹市,10018010,東區,83473,220056,108334,111722,"109Y12M"
10018,新竹市,10018020,北區,58964,152612,74376,78236,"109Y12M"
10018,新竹市,10018030,香山區,28507,78744,40007,38737,"109Y12M"
10020,嘉義市,10020010,東區,45906,119715,57332,62383,"109Y12M"
10020,嘉義市,10020020,西區,55249,146290,71338,74952,"109Y12M"
09020,金門縣,09020010,金城鎮,13172,43000,21476,21524,"109Y12M"
09020,金門縣,09020020,金沙鎮,6465,20732,10207,10525,"109Y12M"
09020,金門縣,09020030,金湖鎮,9400,30400,15228,15172,"109Y12M"
09020,金門縣,09020040,金寧鄉,9383,33070,16603,16467,"109Y12M"
09020,金門縣,09020050,烈嶼鄉,3235,12733,6329,6404,"109Y12M"
09020,金門縣,09020060,烏坵鄉,134,662,340,322,"109Y12M"
09007,連江縣,09007010,南竿鄉,1925,7638,4308,3330,"109Y12M"
09007,連江縣,09007020,北竿鄉,794,2717,1564,1153,"109Y12M"
09007,連江縣,09007030,莒光鄉,315,1489,922,567,"109Y12M"
09007,連江縣,09007040,東引鄉,354,1435,874,561,"109Y12M"
